origin_year,lead,quantile,tau,task047,task049,abs_diff_task049_minus_task047,pct_diff_task049_minus_task047
2018,1,points_q10,0.1,70.63621523851796,69.86151330582486,-0.7747019326931053,-0.010967489269876111
2018,1,points_q25,0.25,138.25486441749754,137.7856842158483,-0.46918020164923746,-0.003393589105352723
2018,1,points_q50,0.5,195.31186509878393,191.71414218134376,-3.5977229174401657,-0.018420401216385527
2018,1,points_q75,0.75,173.86448128723225,169.18056601699655,-4.683915270235701,-0.026940035339924628
2018,1,points_q90,0.9,102.09739269526193,103.22741387790239,1.130021182640462,0.011068070915516174
2018,1,points_q97,0.97,44.02991807421327,49.988689683279006,5.958771609065735,0.13533460587008386
2018,2,points_q10,0.1,56.168011310214055,56.98905554093787,0.8210442307238139,0.01461764822310005
2018,2,points_q25,0.25,128.4838502543552,129.8171856876634,1.333335433308207,0.01037745545972235
2018,2,points_q50,0.5,180.73579900988187,185.19446964052054,4.4586706306386645,0.024669548894377495
2018,2,points_q75,0.75,162.0263999410065,163.70160652184936,1.675206580842854,0.010339096477196268
2018,2,points_q90,0.9,92.30719326893237,97.30726525345976,5.000071984527395,0.05416773934356271
2018,2,points_q97,0.97,37.01341642376641,43.07424483612972,6.060828412363314,0.16374679772796225
2018,3,points_q10,0.1,68.26663386390976,68.69038548249281,0.4237516185830543,0.006207302083003061
2018,3,points_q25,0.25,153.01455467038915,153.55944505911893,0.5448903887297831,0.0035610363334621295
2018,3,points_q50,0.5,230.70273777618158,230.68736915726367,-0.015368618917904087,-6.661654328876711e-05
2018,3,points_q75,0.75,224.67455316960832,223.77489647317086,-0.8996566964374608,-0.00400426609843218
2018,3,points_q90,0.9,149.96219770457438,151.77795519372424,1.8157574891498598,0.012108101354495372
2018,3,points_q97,0.97,74.63806404072335,85.04077084553005,10.402706804806698,0.13937535677681653
2018,4,points_q10,0.1,62.8392749042341,63.25827206828868,0.41899716405458065,0.006667759370125206
2018,4,points_q25,0.25,147.4300136479231,147.8667097216323,0.43669607370921426,0.0029620567949758593
2018,4,points_q50,0.5,224.32322544336745,223.4972069925653,-0.8260184508021382,-0.003682268963320851
2018,4,points_q75,0.75,219.92442094408602,218.74445069264672,-1.1799702514393005,-0.0053653443595484025
2018,4,points_q90,0.9,144.83340804609327,149.51637722135618,4.682969175262912,0.03233348740763288
2018,4,points_q97,0.97,72.95989536128354,81.84491383204492,8.88501847076138,0.12177948483566838
2018,5,points_q10,0.1,60.970009594598594,60.98696420145325,0.016954606854653775,0.0002780810921203431
2018,5,points_q25,0.25,134.10552724637807,133.3928553124607,-0.7126719339173633,-0.005314262197471142
2018,5,points_q50,0.5,216.8602313887754,214.28347566810945,-2.5767557206659433,-0.01188210352891524
2018,5,points_q75,0.75,220.9514600232065,221.11699098545424,0.16553096224774322,0.0007491734258300783
2018,5,points_q90,0.9,158.87041559222257,163.23404007302165,4.363624480799075,0.02746656427210035
2018,5,points_q97,0.97,80.74366081450995,94.75312995420903,14.009469139699078,0.1735054987398035
2019,1,points_q10,0.1,58.95381997377821,59.501458093638696,0.5476381198604869,0.009289272859741207
2019,1,points_q25,0.25,118.47398605052149,121.53652381419514,3.062537763673646,0.025849875282896888
2019,1,points_q50,0.5,161.15820999888894,164.89075626823328,3.73254626934434,0.023160757800487316
2019,1,points_q75,0.75,142.35271884465294,143.90137960218115,1.5486607575282108,0.010879038841669315
2019,1,points_q90,0.9,81.75200469803151,85.22425918038641,3.4722544823548986,0.04247301941011003
2019,1,points_q97,0.97,30.83386008967715,36.32311341059982,5.489253320922668,0.17802679602741053
2019,2,points_q10,0.1,73.1078597447001,72.7162276258704,-0.3916321188296905,-0.005356908548510499
2019,2,points_q25,0.25,154.97006105610308,156.19304374661093,1.2229826905078482,0.007891735230491376
2019,2,points_q50,0.5,224.14694470582396,223.99152255752972,-0.15542214829423528,-0.0006933940076596413
2019,2,points_q75,0.75,207.93525274933523,206.58154956930758,-1.3537031800276509,-0.006510214896843549
2019,2,points_q90,0.9,131.13118435258085,134.26537526285006,3.1341909102692114,0.023901186630345003
2019,2,points_q97,0.97,63.60563779002157,69.90091445729914,6.2952766672775695,0.09897356407398795
2019,3,points_q10,0.1,69.2258982107751,70.03599686726118,0.8100986564860762,0.011702248398706703
2019,3,points_q25,0.25,152.8945016179485,153.75665347595384,0.8621518580053475,0.005638867643256953
2019,3,points_q50,0.5,227.67335290564128,226.25275907634543,-1.4205938292958535,-0.0062396139520316
2019,3,points_q75,0.75,213.40797947145958,213.26972318246987,-0.13825628898970876,-0.0006478496695958768
2019,3,points_q90,0.9,132.3563515014642,136.47931875182454,4.122967250360347,0.03115050546187605
2019,3,points_q97,0.97,58.35152471265556,66.98858462918339,8.637059916527832,0.14801772462776083
2019,4,points_q10,0.1,64.09638832742966,63.92731681110887,-0.1690715163207983,-0.0026377697828638058
2019,4,points_q25,0.25,146.5429700322921,145.4619731437651,-1.0809968885269825,-0.007376654699224227
2019,4,points_q50,0.5,232.39580455179092,230.0709035148306,-2.3249010369603127,-0.010004057695637933
2019,4,points_q75,0.75,223.20594020006578,223.34393873143733,0.13799853137155083,0.0006182565358603756
2019,4,points_q90,0.9,148.32321486695977,153.553854169395,5.230639302435236,0.035265142460180074
2019,4,points_q97,0.97,68.184027948827,79.56012914529872,11.376101196471723,0.16684407681238245
2019,5,points_q10,0.1,59.55134092431343,59.60597928608226,0.054638361768830634,0.0009175001086587298
2019,5,points_q25,0.25,137.0992378215096,137.8777635286086,0.7785257070989928,0.005678556055231762
2019,5,points_q50,0.5,219.97994412861172,220.5222402620968,0.5422961334850811,0.0024652071607401925
2019,5,points_q75,0.75,233.03089985266908,230.01775287571098,-3.0131469769580974,-0.012930246498911186
2019,5,points_q90,0.9,170.18924288896054,170.97938927955076,0.7901463905902233,0.004642751663839012
2019,5,points_q97,0.97,87.17737394252846,101.51267158704442,14.335297644515961,0.16443828250626685
2020,1,points_q10,0.1,74.23317519817836,73.56779105671473,-0.6653841414636332,-0.008963433662742765
2020,1,points_q25,0.25,149.77975899935257,148.7070018897232,-1.0727571096293786,-0.007162230175801095
2020,1,points_q50,0.5,213.37108716977627,206.6159895914411,-6.755097578335182,-0.031658917184783565
2020,1,points_q75,0.75,186.92997818567963,184.17383289802635,-2.7561452876532826,-0.01474426581762917
2020,1,points_q90,0.9,112.97271846636566,115.02530922368554,2.0525907573198765,0.01816890648631223
2020,1,points_q97,0.97,49.815050162760365,58.001130796547024,8.18608063378666,0.16432946683864286
2020,2,points_q10,0.1,72.50612582935699,72.88717532038437,0.38104949102738317,0.005255410996916072
2020,2,points_q25,0.25,157.86451954795038,158.04111646810884,0.17659692015845962,0.0011186612461378277
2020,2,points_q50,0.5,224.80428099153175,223.5150336802623,-1.2892473112694631,-0.0057349766898701915
2020,2,points_q75,0.75,202.78720331393902,200.4268959867769,-2.3603073271621042,-0.011639330729898494
2020,2,points_q90,0.9,123.07512957943337,126.52859439922072,3.4534648197873565,0.028059810553020554
2020,2,points_q97,0.97,54.012484141751095,62.09078274713193,8.078298605380837,0.1495635450533999
2020,3,points_q10,0.1,70.6924771113323,70.53864931768199,-0.15382779365030785,-0.0021760136288341866
2020,3,points_q25,0.25,153.58679618920274,152.50691075839327,-1.079885430809469,-0.0070311085171616185
2020,3,points_q50,0.5,234.66510709917264,233.08033032818992,-1.584776770982728,-0.006753354985634826
2020,3,points_q75,0.75,227.37419299655906,223.81982280217122,-3.554370194387843,-0.015632249850103405
2020,3,points_q90,0.9,149.4750085256614,150.7839264112485,1.3089178855871069,0.008756767425521813
