model_id,brier_meaningful,log_loss_meaningful,mae_games,mae_total_points,raw_event_brier,raw_event_log_loss,raw_event_auc,calibrated_event_auc,calibrated_event_bias
vnext_fold_specific,0.177623737484,0.545040081858,5.881987417376,452.366189484407,0.178940146207,0.548010784059,0.815877796075,0.815802971005,-0.045130556178
vnext_event_logistic,0.176787186606,0.542248544191,5.870629938089,451.650447268526,0.176707522998,0.539895106015,0.818764957038,0.817145295869,-0.042535919271
